timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1592562531821,4,Home Page,200,,Scenario 1 1-15,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562531867,6,Home Page,200,,Scenario 1 1-1,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,6,0,0
1592562531879,6,Home Page,200,,Scenario 1 1-19,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,5,0,0
1592562531892,8,Home Page,200,,Scenario 1 1-6,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,5,0,0
1592562531963,5,Home Page,200,,Scenario 1 1-2,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532140,4,Home Page,200,,Scenario 1 1-3,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562532146,3,Home Page,200,,Scenario 1 1-11,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562532135,14,Home Page,200,,Scenario 1 1-20,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532152,8,Home Page,200,,Scenario 1 1-7,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,6,0,0
1592562532156,5,Home Page,200,,Scenario 1 1-16,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562532408,5,Home Page,200,,Scenario 1 1-12,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562532422,4,Home Page,200,,Scenario 1 1-9,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532432,3,Home Page,200,,Scenario 1 1-4,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562532508,3,Home Page,200,,Scenario 1 1-17,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532514,4,Home Page,200,,Scenario 1 1-8,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532635,5,Home Page,200,,Scenario 1 1-13,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532702,4,Home Page,200,,Scenario 1 1-10,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532740,12,Home Page,200,,Scenario 1 1-5,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562532777,7,Home Page,200,,Scenario 1 1-14,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,6,0,0
1592562532839,6,Home Page,200,,Scenario 1 1-18,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562532886,5,Home Page,200,,Scenario 1 1-15,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532913,3,Home Page,200,,Scenario 1 1-1,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562532941,11,Home Page,200,,Scenario 1 1-19,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,6,0,0
1592562532980,10,Home Page,200,,Scenario 1 1-6,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562533045,8,Home Page,200,,Scenario 1 1-2,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,5,0,0
1592562533158,4,Home Page,200,,Scenario 1 1-20,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562533171,5,Home Page,200,,Scenario 1 1-7,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562533180,2,Home Page,200,,Scenario 1 1-3,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562533209,4,Home Page,200,,Scenario 1 1-16,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562533238,4,Home Page,200,,Scenario 1 1-11,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562533483,4,Home Page,200,,Scenario 1 1-9,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562533481,9,Home Page,200,,Scenario 1 1-4,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,8,0,0
1592562533508,3,Home Page,200,,Scenario 1 1-12,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562533547,3,Home Page,200,,Scenario 1 1-17,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562533588,5,Home Page,200,,Scenario 1 1-8,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,5,0,0
1592562533717,4,Home Page,200,,Scenario 1 1-13,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562533787,5,Home Page,200,,Scenario 1 1-10,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562533826,3,Home Page,200,,Scenario 1 1-5,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562533855,4,Home Page,200,,Scenario 1 1-18,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562533881,3,Home Page,200,,Scenario 1 1-14,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562533893,3,Home Page,200,,Scenario 1 1-15,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562534002,4,Home Page,200,,Scenario 1 1-1,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562534019,5,Home Page,200,,Scenario 1 1-19,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562534058,4,Home Page,200,,Scenario 1 1-2,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562534084,6,Home Page,200,,Scenario 1 1-6,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562534168,6,Home Page,200,,Scenario 1 1-20,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562534210,4,Home Page,200,,Scenario 1 1-7,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562534275,3,Home Page,200,,Scenario 1 1-3,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
1592562534289,7,Home Page,200,,Scenario 1 1-16,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562534302,3,Home Page,200,,Scenario 1 1-11,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,2,0,0
1592562534510,5,Home Page,200,,Scenario 1 1-4,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,4,0,0
1592562534528,4,Home Page,200,,Scenario 1 1-9,text,true,,174,322,20,20,http://localhost:8080/api/v1/users,3,0,0
